SECTOR;CANTIDAD;FOB_TOTAL;FLETE_TOTAL;CIF_TOTAL
1;1;221.86;10.16;234.23
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;522.35;23.92;551.49
1;1;522.34;23.92;551.48
1;1;522.32;23.92;551.46
1;1;522.32;23.92;551.46
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;259.56;11.88;274.03
1;1;259.56;11.88;274.03
1;1;259.56;11.88;274.03
1;1;259.56;11.88;274.03
1;1;259.56;11.88;274.03
1;1;259.56;11.88;274.03
1;1;259.56;11.88;274.03
1;1;259.56;11.88;274.03
1;1;243.4;11.14;256.97
1;1;243.4;11.14;256.97
1;1;243.4;11.14;256.97
1;1;243.4;11.14;256.97
1;1;243.4;11.14;256.97
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;221.86;10.16;234.23
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;110.93;5.08;117.11
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;101.24;4.63;106.88
1;1;347.87;15.93;367.27
1;1;347.87;15.93;367.27
1;1;347.87;15.93;367.27
1;1;347.87;15.93;367.27
1;1;347.87;15.93;367.27
1;1;347.87;15.93;367.27
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;188.47;8.63;198.98
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;205.71;9.42;217.18
1;1;207.86;9.52;219.45
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;104.47;4.78;110.29
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;157.24;7.2;166.01
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;524.51;24.02;553.77
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;116.31;5.32;122.79
1;1;1393.66;63.83;1471.42
1;1;1393.66;63.83;1471.42
1;1;1393.66;63.83;1471.42
1;1;1393.66;63.83;1471.42
1;1;252.02;11.54;266.08
1;1;252.02;11.54;266.08
1;1;252.02;11.54;266.08
1;1;252.02;11.54;266.08
1;1;252.02;11.54;266.08
1;1;252.02;11.54;266.08
1;1;252.02;11.54;266.08
1;1;252.02;11.54;266.08
1;1;252.02;11.54;266.08
1;1;252.02;11.54;266.08
1;1;252.02;11.54;266.08
1;1;252.02;11.54;266.08
1;1;252.02;11.54;266.08
1;1;252.02;11.54;266.08
1;1;252.02;11.54;266.08
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;176.63;8.09;186.48
1;1;660.21;30.24;697.05
1;1;660.21;30.24;697.05
1;1;660.21;30.24;697.05
1;1;660.21;30.24;697.05
1;1;660.21;30.28;697.09
3;5;2008.19;330.19;2358.46
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;279.71;19.47;301.97
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;162.88;11.34;175.84
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.16;157.65
1;1;146.03;10.18;157.67
1;125;8352.12;706.26;9141.9
1;80;9354.37;791.01;10238.92
1;4;962.16;81.36;1053.14
1;8;1799.6;152.17;1969.76
1;12;3434.39;290.41;3759.14
1;9;3898.77;329.68;4267.43
1;13;11277.58;953.64;12343.99
1;1;1040.11;87.95;1138.46
1;2;2882.03;243.7;3154.55
1;5;1269.52;107.35;1389.56
1;2;1073.52;90.77;1175.02
1;6;4095.88;346.35;4483.18
1;15;2539.04;214.7;2779.13
1;4;516.71;43.69;565.56
1;25;16648.55;1407.81;18222.84
1;4;775.07;65.54;848.36
1;140;9354.37;791.01;10238.92
1;3;775.07;65.54;848.36
1;25;5902.16;499.09;6460.27
1;5;846.34;71.56;926.36
1;1;240.54;20.34;263.28
1;1;273.11;20.04;295.88
1;1;273.11;19.98;295.82
1;1;273.11;19.98;295.82
1;1;273.11;19.98;295.82
1;1;273.11;19.98;295.82
1;1;1273.41;93.17;1379.31
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;65.81;4.81;71.27
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
1;1;140.39;10.27;152.06
